@relation electricity-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Feature0 numeric
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute Feature5 numeric 
@attribute class {positive,negative} 

@data
2.9018342553918197,2.6540609231948054,3.1325665221293515,2.297700950779268,1.4219344129169584,1.804216641942038,positive
1.3198056899394444,2.0096719976569535,2.1993577095065326,2.715520792806363,2.327554630323669,2.5423551128356388,negative
1.5620408387165856,2.2579770216694883,2.628190443433911,2.165888832547153,1.7476732145666967,2.3566590922207005,negative
1.9765493953557527,2.3255878747728427,2.838498471639732,1.7554419284790583,3.0591237561913007,1.5076250250267547,negative
2.732764468961634,2.782683250820292,2.5826025931773766,1.5679919189366127,3.249966255439109,1.543992303853832,negative
2.4390024930496486,2.149255260872293,1.7769659693865913,1.950075089282844,2.4068061806110803,2.132029432553722,negative
2.758959819784256,2.2613170753762155,1.9004618838225151,2.711379748226404,3.4414973389962733,1.3940022433265848,negative
2.8825761582868945,2.325072706706565,1.9286280054770073,3.0119035226121955,2.527634499903917,2.294860346791909,negative
2.086823441558518,2.7042513616579873,1.7574382614379505,2.0354233304805516,2.3035325804490023,2.0690975515832317,negative
3.679786374607419,2.9534143358308356,2.8969123849603293,1.637658259213307,2.3622257413504393,1.973955327330816,positive
3.815233255188975,1.6253879511345533,2.6233051128337173,1.7137029123237388,2.499990862789728,1.8155713231299524,positive
2.2006085766994286,2.2887067854183503,2.2501110592841824,1.5826315991255961,2.6319624315182644,2.77420537123621,negative
2.0128125322482573,1.754719556969134,2.598582981858653,2.752359430319078,3.3301148058852648,1.7083805644075412,negative
1.8064437823025044,3.1581590067875083,2.622310891556327,1.3973291124970089,2.1442805366283224,2.865056944679634,negative
2.1104111226693103,1.3508482314347092,2.7348797130110833,2.813111374015732,3.0077826092899533,2.675680747894118,negative
2.598265766012605,1.5033282786630902,1.7431721259097033,2.706273547850903,1.835558533681286,2.0301516065561094,negative
2.1683181033264476,2.2842103538594456,2.000311597965544,1.9470487487615018,2.554227603126642,2.5327077770626816,negative
2.1855018048045474,2.701980432392733,2.601736346616601,3.246914480083781,1.8399689506531967,2.215729736935455,positive
2.009024142635751,1.398269505140918,2.2042040400489045,2.48119700012031,2.034349732649996,1.518721564969469,negative
1.9792096335420721,2.2267453756539726,1.7695735546729425,1.3316611786256913,3.1185260044357612,1.6477305192054472,negative
2.125811660134018,2.7651258431631462,3.0156390861334876,1.3828620916611245,3.3743179888638144,1.2414884621786308,negative
2.984405579069709,1.9746709833021554,2.7303541476977604,1.8616120123065742,2.0090781850892045,2.2579214185226233,positive
2.931043777220923,2.7130504495785868,2.610543509385124,1.7879145764069595,2.160501838798909,1.5857946989661251,negative
1.1297342786180902,2.257087917624422,1.816471539638612,1.8491948715061577,3.2807335098310046,3.0449006535647567,negative
2.4135390492387896,1.2777878219754748,3.092907191657646,2.5157958153000077,2.7909111318865953,2.782697699519057,negative
1.1545223921752117,1.476829592129313,1.3801490295011303,1.7778687563106437,1.8766814986516627,1.3860361733282696,negative
2.5847062573805677,1.902953037592902,2.6053392903796384,2.6571908177136656,2.9991854454565217,1.9722366939164258,negative
2.1206230093115397,2.502583398857324,1.819990632512931,2.40719173498544,2.536459653172447,1.3272299818840105,negative
1.52097007039068,2.5317945296635584,1.9917387659067254,2.4491462713754935,2.062492686537427,1.6490544416498851,negative
2.0127901307726166,2.9525727526295884,2.066130286161035,2.7220102713471994,2.79568813320407,2.464341506260931,negative
2.814731130832746,2.5903100106842265,1.6900094655755071,2.967381292914782,3.3503914779163155,1.651446555799524,negative
1.8093951413635323,1.5292422754813,1.8684767501672264,3.205007034147636,2.2642588484953485,1.2559509142440748,negative
2.4610978156521153,2.706012485862661,2.948541961727528,2.3242938382032716,2.026707786743531,2.704006102532274,negative
2.960588827044057,1.5845126945021895,1.614619419755127,2.9446747633113546,2.5503875711947166,2.4208840377924417,negative
2.324948430948113,2.7948759866637674,1.454125727858832,2.1529212474507053,1.8207071151299574,1.6497640406023504,negative
2.672189489770816,2.370850750280954,2.14874357549927,2.3352959103507644,2.9355987388993405,2.764638657240293,positive
1.5151194556118113,2.9806159043553,2.2825890050521673,1.8052542676581382,2.5732820108544807,1.9865235023721917,negative
3.8031530503870696,2.0648786208327237,2.727409054783887,1.861807611503328,1.3578184274507328,2.4868385128899235,positive
3.3272503982177226,1.9725913638717343,2.9634565112539146,3.05376001577453,1.8626252651583264,2.574502041885721,positive
2.147763624639593,2.772041759900251,1.3081890874220805,2.0018183807005037,3.166490288988553,2.085548033549578,negative
1.8325814848817208,2.735200938484809,1.9942291902645923,1.888836562537733,2.3102051373468746,1.9424871881288464,negative
2.20128758793277,2.2528420397235815,2.9782504860092254,2.793964332652539,1.6351274098277804,1.9577605954810386,positive
2.017873748176325,2.572846660759958,1.505148871014633,2.0694387396926293,3.2609280829036886,1.6021678105323414,negative
1.9760943367568637,2.7792386582754376,3.1520405375828187,2.288643466410902,3.526063731652135,2.3729879630513917,negative
2.0702425364725747,1.6133102531833798,2.4014017745169602,1.9733545447034853,2.6230011986840966,2.3394901602597664,negative
2.5916537195522067,1.980507390900326,2.9735859382999252,1.7601639171438146,2.97762238917889,1.6293221497782548,negative
3.0377802125476325,1.6255452313755385,2.2014387934750905,2.2451385566369617,2.7172335693614627,3.1887148964726486,positive
2.9488356375938047,1.7953391524771405,3.6230132532047294,2.3043920437554077,2.8119801568339695,3.106442844659619,positive
3.250894245308894,2.2100080147565366,2.845289485151881,1.6432273065102587,2.9260065588490445,2.106587884210356,positive
1.437196993082197,2.676444621500684,1.4509333869185497,1.6314727025274658,1.8220034420702265,2.2660259061193755,negative
2.7158114786444796,2.5559387264452926,2.0468390514524333,2.640148688991645,1.905698515243168,2.5429054790028522,negative
1.1980224259941337,2.2993965366307774,2.0469976431163057,1.960627277152911,2.5332364910833087,2.59588421427169,negative
2.319651291682539,1.6379812904927873,3.1091084004879157,2.067971351553849,2.515937727423856,3.165586935312109,positive
2.3476486736263364,3.135395817307576,1.5090342010727114,1.545044874175829,2.7199079555176686,2.518584771336806,negative
2.0516559582119145,2.697366220896512,2.916571076548743,2.79073170443957,2.287950075524414,2.591392949965309,negative
1.6132774951788889,2.968365184278321,1.53812820401006,3.05086811291129,3.47009018752878,2.243278411062388,negative
2.7498147966418296,1.815474763292798,2.2602967072744917,2.216186656164389,2.341750202324238,1.421408061853071,negative
1.6459122556285566,1.6010915790226397,2.746345982237486,1.9917484746685068,2.018391601900537,2.2790359134633316,negative
2.5226582197395495,2.6185972333959096,2.766761913576771,2.482052332057359,2.983862805574741,2.1741228816496374,negative
2.33915773179367,2.1694126188258576,2.853228871300869,1.572074100212375,1.934838353087119,2.14303989928722,negative
2.9457187491895054,2.9619855372632022,3.121094749830155,1.9104487408545545,3.255708894990087,1.4579009739432003,negative
1.140115572001231,1.8712512385914617,2.774959689915382,3.014297109392761,2.0422945753999446,2.386759915010758,negative
2.7148220131906102,1.4412692552336286,2.9163394048648135,2.4548538528767088,3.254757394206606,1.3254929591238291,negative
2.0365058005862124,2.5575564661765484,2.758859217565411,3.1098259269122432,2.2144482671469494,1.6188847094575352,positive
2.0900485066535746,2.465875677254605,2.607317878739725,2.2431720293680257,2.66921465397893,2.689423637198982,negative
2.6582748983481825,2.5672910358299004,1.4082673789002076,2.529119372708272,1.9905988990858063,2.3964599468213463,negative
2.4951828061029966,2.5324240142618164,3.14037027190844,3.0071113569599204,1.7424824915810586,1.6886228887273858,positive
2.774641052182929,2.108253697894805,2.904073305159889,2.878936236770167,2.829915073954651,2.7164849311569363,negative
1.3576376242638974,2.4647698076575337,2.9906533177486385,1.511151585184009,1.8266744485870472,1.4825757919873548,negative
2.388923146025276,3.056820111674375,2.2508560925526138,1.6964120743862416,1.3211237720908564,1.75612038578165,positive
2.2881560566312875,2.3291236591618394,3.4330145360131517,2.503976427062091,2.4949174579998754,1.6607386053741748,positive
2.0371446779841,2.0995610998984966,2.316307898496783,1.635117077710725,1.772011952563638,2.3311523782050085,negative
2.006824960903904,1.396535164345162,1.9614972636035832,2.6746265416146136,2.8650198177765254,1.7745040039817095,negative
2.9389086062595973,1.4447157675185256,2.842576187462596,1.4740360143166655,2.3241542475270616,2.6786235021903493,negative
2.333210914271815,1.521070477678021,3.0669893362743172,2.130672784841995,1.856749762349737,2.36594604173782,positive
2.4462151090370448,2.608249865283542,1.934067798577314,3.0026126795617394,2.7649888909767255,2.4995307026366875,negative
1.352670737838623,2.476294955626044,3.0572759503776847,2.054059296759645,3.361908085359158,2.3247565552618688,negative
3.3007100607418196,1.4537205027861,3.621241553395797,2.6785650090115065,2.384561438800206,2.836963709078006,positive
2.8899491493371063,1.763848714766785,2.82136993910169,2.622143258462637,2.765261438612957,1.9293909498930668,positive
2.4024032325337608,1.7150445549025706,2.000316361998056,2.8788211627472484,2.212060255570963,3.308909905199824,positive
3.125055798839067,2.1783458027961062,2.1256679904910962,2.348408488088488,2.034437025181408,2.51516054866058,positive
1.7324724499624502,1.6343287935652457,1.4045817828772422,2.8799946321955687,3.3919605342449555,1.2941546315226717,negative
2.0668857595255976,1.9526275898268157,3.2726488659178194,2.419658573442304,2.7750180967922375,2.128788166071683,positive
2.87890143974818,2.324914380806698,2.114646286068573,2.629977120345034,3.244314579857631,1.3441307820914294,negative
2.777442487156452,2.6921906293848967,1.8842301530109506,2.7804792486681698,3.362268370918301,1.2046562156091063,negative
2.8729869827112298,2.493125616721713,2.621762301917096,1.5675144528866358,2.613192922494511,1.467312186998183,negative
1.2736607957603798,1.3958127575321468,2.8504668410945153,1.875823000805939,2.437462961811525,1.3112058476443709,negative
1.8498437582036935,2.458018470618218,2.3193745585449617,1.7324234261473623,1.7664176664756686,2.743912489454049,negative
2.5886263795124216,2.845716280732976,1.5078619277660483,2.171406659242151,2.9566704228513525,1.2382476945606946,negative
1.8670663992845609,1.469309673223671,2.5215280271473537,1.8250975162646654,2.587108231068261,1.907155511199742,negative
1.4458334486651006,2.973175585523766,2.254471424235705,1.730968683990932,1.9747855425303107,2.7365346105300423,negative
1.3439676824328133,2.1957846299592423,2.011660243216661,2.6711684784865812,3.397037072072362,2.0673138619259555,negative
1.2926606856576877,2.610215240121995,1.9627407342396324,2.4172355462027264,2.0254354843567723,1.7007666687675076,negative
3.1704190369566345,1.440049995220401,3.0765709572070112,2.2834886483862604,1.6577317682072716,1.8637588669304697,positive
3.2063840446023,1.7597999707556293,2.9079567893219536,2.4426806993384167,2.5043271389126733,1.6639318128638534,positive
2.640006014004761,2.759740889936986,2.83191913798036,2.1842236925746343,1.9095920858666107,2.4999116361877527,negative
3.082786792774664,1.541151547756337,2.9178801244795776,2.12744629973295,1.5746538066337366,1.6859167286135515,positive
1.7039913592252534,2.518533363939337,2.543206939679197,1.560869355021492,2.1759010245414587,2.6661309649037515,negative
1.2233425004235283,2.348784186291646,2.4460907564779193,2.4487641434359357,1.9255677855356377,1.7571080577222227,negative
3.167538935559807,3.1208244920199193,2.202607978368134,2.8142360788724297,2.609030618102207,2.9865005390168857,positive
2.724403312098742,2.339565755427196,2.36293158709063,2.4694054193990507,2.12666237701692,2.256612672945736,negative
2.3645889763925947,2.0705892480607866,2.427221632265207,2.0057253104433177,3.1258347743897072,1.5018010574707166,negative
2.5690384512173856,2.150417824016642,2.898368799216739,2.0152188538854316,1.9965719577340721,2.908558046200808,negative
1.584491784697283,1.9406467233231268,2.21300772860832,1.9807047126934572,1.9586327090936968,2.565826180703011,negative
2.338395428344991,2.6593116885473136,2.0902793917230778,2.775364142614347,2.286707189107314,2.0210129286243674,negative
1.4573170775711484,2.6562133222413635,1.6537401112996823,1.7792078134165643,2.754614419301105,1.450919793745477,negative
2.695490252982881,1.888755291257772,1.8565566961372642,2.108427428084399,3.1727618059750795,2.2848050933056507,negative
1.9203727794855867,1.2906510362250436,1.9213905494990386,3.200842627215912,2.1645670311770413,2.223112970701127,negative
2.7136460318216917,3.0057484059923723,1.5430533067275607,1.508435729327144,2.016390487051797,2.53895791168399,negative
3.4705579342247237,2.6417134832497147,3.4240534929306135,2.582308657807942,2.0603065755923295,3.052057926800618,positive
1.4674593685416468,1.9502232515727491,1.6189814404596043,1.280968757508847,3.124866195782807,1.8220874814680785,negative
1.7777915133282092,1.5347829374554587,2.2041402241478707,1.7756797216730495,1.732365570670313,1.6727462708197551,negative
2.134870452956888,1.890734754849261,2.9317307399058246,2.08379841123207,3.0178232999434766,2.7820397900516607,negative
2.838494469293229,2.842489928139853,2.26206725015863,2.2206352301209096,2.1166635962571005,1.9200815036676973,negative
1.3497357313237954,2.7043450578224646,1.8379017531678097,2.7732513888507673,2.522101801073332,2.279154121690819,negative
2.399768703165383,2.3261321968578565,3.092710243440669,2.1010974635584705,3.2861365337049673,2.2691445747291534,negative
2.7282174912112183,2.596225552645855,2.2158693406301775,1.977418484104067,3.073510106924913,1.997039591665187,negative
1.2171006271545932,1.9407333494109482,1.7461981577812917,1.7994391235120093,3.3945052021592437,1.3657694467839374,negative
2.8875443837257415,1.731652017434377,1.4934455083452582,2.607808210833352,2.661117099016132,2.2997875149254194,negative
1.8239794794123616,1.906617060334894,2.4024669399373657,1.8799949284960285,2.3965863526072484,2.0188329009801733,negative
3.4089865353699556,3.0337966302118105,2.185119592278891,1.7010263758613011,1.9548806408694042,2.21017907028704,positive
2.6630429052403786,2.1658120561349654,2.2647639831314637,1.9258458939002332,3.3481198262814216,2.7832497362142092,negative
3.5220894243849967,2.1017594025989474,3.2434362250567705,3.276535741486633,1.4198113663281213,2.238077937398789,positive
3.547128057965419,1.3388587578867124,2.1279753203649037,1.580250493685476,2.458769400926305,2.742642570978924,positive
2.6848268433878157,1.5038542219393287,1.505846279609016,1.2763525655185586,3.1254928106851083,2.8649454530386125,negative
2.716239684049408,2.380612574089457,2.0387586758690945,3.084396723726998,3.2468617011466683,1.9879835331166082,negative
1.925391287164103,2.424951810165384,2.602981890297326,2.800768618173212,2.9656552736001345,2.832262712515778,negative
2.7132453763730493,3.015634379816619,1.9457894976287637,2.502296544061424,2.46082549361175,2.3346500359810443,negative
2.228160830909775,1.5100224169741634,2.780964531124912,2.017301834984691,2.413418323304075,2.119053591443139,negative
1.3387280784875606,1.9520289380289393,2.919088319641262,1.7096647890143923,1.9977360498945265,1.6587486200256194,negative
1.7264434967670224,1.660784805926109,2.988491633023579,2.121712926719231,2.223429762182975,1.6854429373805624,negative
3.7374424684966945,2.6873417927569143,2.6643327990528394,3.1510428536948787,2.2040181846483855,2.785971750319936,positive
2.8499409187826736,2.082439213702326,2.543651362829448,2.0332752599145505,3.01587604552119,2.46471062349473,negative
2.558497681600393,1.7869419204916512,1.388404901925926,1.4424413714236286,3.218928732590603,2.833993122376028,negative
1.5023884427015963,2.5988443314280145,1.403504346079806,2.549623354152249,3.086511667636424,2.889040345983261,negative
2.903944665784548,2.332300263270158,2.743045341606173,2.2262251599857996,1.9870617234669896,2.3813462472052396,negative
1.4214476007517822,2.4671934035828276,1.937349102096403,1.7088550077605966,3.162050645907416,2.1333511791278257,negative
2.4227845797781367,2.4813314744607085,3.04163894818329,1.8858207640159166,2.9490391004301673,1.7683461086438497,negative
2.6148196220024,1.3397047428653768,2.266221014141494,2.044188537638134,2.835440755009818,1.9244131778199998,negative
1.4389963443224856,1.5244165336623978,2.9913896432454687,2.046593998534634,2.6766452534717886,1.9810977537681806,negative
2.112026551939482,1.4397675087334898,2.819950157296874,1.3860890625242481,3.4169313588908388,2.269297582037626,negative
2.973122075828351,2.7379919245996645,2.8786798921709953,2.6203879600009037,2.929478213616616,3.392480689429541,positive
2.673866700393398,1.7726192774661302,1.586651832137821,2.5754795874461083,3.178825799826457,1.4331545117660922,negative
2.751028204398213,2.7625533747696887,1.7662978263443065,2.151261781667302,2.3061074767862637,2.3234663176551518,negative
2.601472816676186,2.1355565135817893,2.889216209709586,1.5701522587002268,3.181462805487358,2.178803488966798,negative
2.0565217082061755,1.816897434057781,2.5562654390880772,2.0053097003856744,1.4944570847568386,2.9989772405470627,positive
3.6221971389210723,1.7541550134493187,3.5978761163671824,2.682452429004937,2.814035782388968,3.285649230814034,positive
3.730841654190373,2.4563056004632897,3.4491005973634565,2.2062220042698018,2.47038057517898,3.19615439177102,positive
2.1058992705629356,1.3461093722561577,2.66268909361407,1.5985670000172088,2.260318920168584,2.9096673403312967,negative
1.4104178536488738,2.883093264350975,1.9349551339911295,2.172650752600754,2.8322281922407058,2.973406545316017,negative
1.8098642113239332,2.235677097992385,2.4074886892462932,2.1568799278410387,3.4531773907600445,1.9629921067797311,negative
1.3259286728198716,1.5692360869393849,2.7226326492740207,2.4203905113622564,2.6525562299956453,2.5086944318614957,negative
2.6067954950670726,2.970139976188814,2.292409069076037,3.0704077653350734,2.2264403619920063,1.4015074066438709,negative
2.1872255138211685,1.9608635858117822,2.478218907089141,2.6106569503862618,2.294510204644622,2.1256735362176538,negative
2.863342469397594,2.3907710926651307,3.629853593903441,2.0620162796467656,2.808234986778151,1.6218586749576465,positive
3.0241350290926006,2.337982584799754,2.962468565994541,2.8754741559944894,2.0937765897871907,1.661508357910177,positive
2.0782075408791565,2.8715343558083943,1.7288202175849265,2.576110807150334,2.4268475480610703,2.8195877258280584,negative
1.2455910742561893,2.0542164282458377,2.254820826337133,1.3563967606603937,2.543280386173794,2.8367897466861756,negative
1.4827324002997553,2.6854722609957467,2.6482248827557653,1.5525652240423369,1.8357824059232442,1.7671068629652524,negative
2.410603083695211,2.844373176562783,2.0279734186816203,2.3744411273994643,1.6860454392233544,2.765626168804507,negative
1.42930318243192,2.339896197940757,1.5870525650874918,1.3980968628492454,1.9570984487903078,2.0041982687700597,negative
2.2965641218734802,2.033595974868855,2.523991604342536,2.2586073507451294,2.1466314923730607,2.852401321539752,negative
2.0492911655826087,1.78665950666352,2.68142575521936,1.3276950827924519,2.3300911832675433,2.432099263456419,negative
1.4176869591754306,1.7532314877466908,2.8814818230152004,1.5074016152102754,3.2281440280050155,2.311792087137434,negative
1.3125351183859126,1.3542039675059112,1.708838903872325,2.735738462980022,1.9788878990382117,2.4643655574089727,negative
2.0054652231196055,1.2809335947574358,1.3149711007682072,2.164103902749569,3.2996477580202623,2.9287701287088383,negative
2.584720802644765,2.121105348845446,1.9836693354316213,2.8419894724425427,3.399285594077996,2.7895254647617,negative
2.0691780256325907,2.3802660660025516,1.7118040346542676,2.156608875446818,2.5376731462236126,2.7086932311596876,negative
2.8983946918880448,2.2340783083387294,3.5775819111954488,2.7192969869553094,1.7046351194999434,2.6796357375644884,positive
2.6702343835458597,1.9675631931476603,3.5079360493356835,2.516940709567875,1.3774071098221705,2.163184653082464,positive
2.487863201689843,1.7135724019868717,1.8214265629987587,1.5736168411405356,1.9652800757187887,2.8422440829540854,negative
2.7700119388121327,2.0664218572207225,2.8141375831738547,2.2671903873060066,2.0101337882192953,1.4574735805488654,negative
2.0291773597072935,1.7717159751283669,1.4687355237489792,1.7927890490270018,2.6092381690489144,1.5501406224787209,negative
2.2010532734587653,1.8048974043547592,2.9725975224617565,2.187938065672866,2.1786825707437254,2.0820356329532212,negative
2.3515897045704337,3.1187333308259135,2.617331360949379,2.3226323673289104,3.1731819145103355,1.4369852902902658,negative
1.3808738271500278,2.0017232467400805,1.830226703415085,2.910388798968217,2.940410729068927,1.613857402811734,negative
1.256079893031825,1.7606392488321876,1.7161702846404068,1.5433216438383077,1.8022140436039369,2.7784380105354853,negative
1.2875483175697073,1.436293209695523,2.3957820870895277,2.5403230041315856,2.326014429522189,1.3947387763368433,negative
1.7430650789886104,2.3080772302894137,3.0989699899257315,2.8633068507519366,2.2904987465642783,2.5547626598381368,negative
1.768036016875215,1.727071740617555,2.5598479997837305,1.7402551808143945,2.643264801502752,2.727849931253166,negative
1.93507441661516,2.3304431656768916,1.5890627587464508,2.2474740978509486,3.5666258495743937,2.964054607368752,negative
1.7584587448344438,3.044597406966046,1.5407879180366488,1.740808946543755,1.7167547668019627,2.3315071154378817,negative
1.3567199246337818,2.9765340690947686,2.0191974768447167,1.536769481054786,2.8140739909385086,2.3223560087509685,negative
2.8564794008607355,2.3377466307663815,2.7305689137715436,1.829558715976806,3.366903833606198,1.849788909983575,negative
2.5178739928152583,2.1692488507709093,2.747261467545424,1.6823564720599162,2.3274129724151256,2.590942706287301,negative
2.380399397769181,1.595399920996666,3.234838674480587,2.2293858689579427,2.9319344458892767,2.3117558864206638,positive
2.6241935917509855,1.5885326635984067,2.619414051541641,2.6249461031491097,3.013947660891255,1.9058461466699688,negative
2.4038146971996537,1.91730136990046,2.6130515573944146,3.2047329344455138,1.3866321675356508,2.220233135616354,positive
2.5101526875946734,2.137844143834407,2.3439684136606207,2.74474809605371,1.7853880126198174,2.7846866766320106,positive
1.1755090582189227,1.8904141955470128,3.0701986395147074,2.89838064793344,2.7911221488177342,2.120547652273168,negative
2.290063132793012,2.4574265480314343,2.561394137549824,2.738453001340501,1.3876763746390433,3.0305356116439386,positive
2.444505446288001,2.714221720180305,2.3914269090337323,1.560968420585426,2.0995616774586563,1.5122826081878948,positive
1.3521261481573994,2.0119982378081303,2.6737500908789036,1.7704274593617977,3.1359068602501545,2.774477063892149,negative
2.7946899374740277,1.561332565454808,2.9919934563120534,2.9989239361829734,3.5322338938554427,2.0004705766011535,negative
2.8110931396706635,2.2180251513913114,2.639581010813983,2.1485447410573784,2.1984871650510738,1.8901393590947977,negative
2.3386703638577324,1.455631013454339,1.5172132608849875,2.1231309336078934,2.8615928874836665,1.5794221152513441,negative
2.7941682468919544,2.004922353902682,1.8280888491443805,2.403839186489537,1.8442568923926204,1.9788769289882966,negative
2.1635832233249506,1.9969684663305451,1.3713541332960344,3.038960306296573,2.659112058373728,2.9368327576154187,negative
1.3296080697818353,2.5647765837158256,2.509206189553002,2.778751463105041,3.1546085572476037,2.409436022607032,negative
1.84908687035069,2.147265213577439,2.547497238657707,1.4423711620461268,2.2875347623900555,2.617165147789252,negative
1.7489887288479615,2.7439196780024533,2.017383773359633,1.8321413826128183,2.332059806344804,1.2488082393214965,negative
2.304776996359906,1.883646660235034,3.050295897838031,2.9937345912538005,2.1659566174599756,2.8748308924484567,positive
1.9533497240913704,2.8259955926569527,2.7980532961034394,2.1031823418196596,2.1848033518102543,1.4607515184101996,negative
1.4456206489485306,2.601741123980626,2.651847840894139,2.6857925297289182,2.8106776546228174,2.430064228904876,negative
1.7931099350374367,2.562414200101721,2.5142832263170485,2.170363001792867,3.089978783172869,2.2282228205704078,negative
2.2350254069750637,2.8951822115079873,3.6067836652506067,2.6164225388293314,1.9111926455876749,2.806888156590483,positive
2.3961212142407367,2.062184340197216,3.0398104126433494,1.7210818231960112,3.0773379910070515,2.2307774492208163,negative
2.8729028919557296,1.83046291425822,2.471420458421662,2.4370828620202754,2.3053474036144466,2.551078705013452,negative
1.5572664559784744,2.1134049958145935,2.8555134070831043,1.5120427857088787,2.300184339809309,1.5907124230255036,negative
1.7691890589008152,2.443074134653145,1.339872998885595,1.9423765276112526,2.7599017329838285,2.5918045227650155,negative
1.31885847759907,1.5708035014151536,2.4723655934975484,2.347104547592536,2.8948622165697984,2.0077552360991135,negative
3.2906702195914312,2.4025260743315093,1.9035911556448781,2.2091858510167683,1.724589530799449,3.2602638370974155,positive
3.4648002331188215,2.9996256082655277,2.9402291338801274,2.875198350423195,2.864146961363982,1.637454631582093,positive
1.9964301988925859,2.728950639776655,2.8528403940404305,2.9963522762805925,2.317305544298429,2.956562981954933,negative
3.778815793910012,1.4780732863392132,2.7995704117814584,2.9118198799389825,2.326722273764066,3.2537807683011395,positive
2.5864123869757476,1.6296762708983161,2.125994149075985,3.0077425116755054,1.6292736855015275,2.1239032075144957,negative
1.7962199483268793,2.1621881661909166,2.773445960444386,1.6383915791706956,1.649648102776201,1.431686169047125,negative
2.3300666727566215,2.4766186510162456,1.5225591161156713,2.083659913233312,2.0297247623662407,1.6001725543400414,negative
1.1713813315846044,2.881879950684714,3.140461510897264,2.3631310474617346,2.5963213766658644,2.9490483820882685,negative
2.501949849681025,1.8472096493308534,2.909489364982024,1.8478996991221008,2.339533842316379,1.4623800382630336,negative
1.8258929330324614,1.45765977767002,2.2515816816840273,2.830590642867003,1.8239883907277805,2.9599763678302633,negative
2.901904568700961,1.9703234017573883,2.1003085553195757,2.4137355974989747,1.9781473536368583,1.1712945254990088,negative
2.093152935297345,1.352423318064217,2.031635060661176,2.190563066706551,2.705113437918248,2.7140897350431317,negative
2.4458813757576907,2.7986584822572187,2.2760460779832004,2.8307797146981586,2.123918776676913,2.380794818839432,negative
2.45156724741586,1.6120982697428454,1.6394836095793583,2.2078063787771485,2.2660248281428363,1.8327406269873983,negative
2.5506926467717284,3.0575630472976676,2.6910991654962375,1.5030491275731939,3.470413125055725,1.4538941060958739,negative
2.61935373465926,2.0273254707873956,3.0847839465618168,2.8503944821401968,2.6539235687003897,2.468002175338307,negative
1.622359534698028,2.029609332207072,1.9844602580347228,2.6744479521351954,2.856451599626433,1.987658773167978,negative
2.300011284174398,2.3841311571809456,1.4848269919033057,2.4878014474532146,2.9675348121432785,1.5596016088536884,negative
2.7831737004142076,1.2418201257104533,2.7577836316440956,3.0072257185697007,2.116190201670889,2.106484489814446,negative
2.025814021707691,2.066633742535548,2.7205583902829726,1.511487600023468,3.357161391156167,2.6958571810787015,negative
2.2074030277377794,2.0209808092409345,2.4627684069841784,2.3632637503989296,2.4224329677816474,2.5073486963196623,negative
2.615956126511445,1.4926671715337974,1.992029138898579,3.099512686906627,2.9423159415920312,3.047734485545196,positive
1.5426731061490704,1.8335649201698716,2.366323108890133,2.9385284376582277,1.6350652755358175,1.3536614618237632,negative
2.103694376619905,1.243714420319758,1.8646734674893284,1.9698900598458546,2.860657090129287,2.968814241006755,negative
1.8102288284017605,2.559912518978219,1.5766422473158803,1.4230804980352003,2.23715505935296,2.0782176659594973,negative
2.6707553499874153,1.629072449615708,2.559682824763354,2.796760867681628,3.2128229583435006,2.9280608746748635,negative
2.5989063409618636,1.3883947499602676,1.7688821308215215,2.251185797547252,1.8432222615421492,1.4115740145913775,negative
1.4299769325711407,1.590968100265791,1.936561662169119,1.5209640446904178,2.520369809114809,2.608418618603265,negative
2.8752619316341432,2.8546643356313757,2.1591524806136873,1.7780796525536717,1.9296303439902893,2.763950924822566,negative
2.65623719370521,2.4049134604791584,2.8129851393298257,1.5038766050916912,2.7006990517892855,1.2691882195063384,negative
2.6027687703633937,2.3844959082471244,2.3548139293356978,2.510754345276363,2.0601618207656758,1.6482525631604683,positive
1.8197520821841384,2.9728624672845387,2.965299677105036,2.6496470672550534,2.2813501389535285,1.712449010879807,negative
1.5927176766621993,1.7827177414836295,3.035167282259317,3.0477116914172004,3.108784019826902,2.7901584206178347,negative
2.4518047676962538,2.700111782292938,2.4438847112252033,2.491797736085956,1.894818842250825,2.731776515548275,negative
2.7105895905298656,2.9848779544586597,2.622991009727836,1.9760777490563626,3.0394000548047075,1.540453473335466,negative
2.2116740104720183,2.6253406623421514,3.5213554971891856,2.2480044952824554,2.754127247920977,2.926464665547957,positive
2.066870261604259,1.3586369196983377,1.8999870620337715,2.7708833373146575,2.8593778604199005,1.7626465764465866,negative
2.9017893088509936,2.443718196477709,2.9154253110243924,2.470407930984606,2.5153075945059946,2.487317722315332,negative
1.2074132684461867,2.2352736802043305,2.792182992970792,1.7940753936925566,2.6745945920169807,1.2141968327874497,negative
3.682646982163626,2.3835600329279893,2.767435118840058,3.090406966860805,2.374296475096704,1.819138346443923,positive
3.701599865299461,2.777861451221135,2.1810348175184457,1.660938085660353,2.7856216017199067,3.375688138889816,positive
